step,loss,lr,norm,dt_ms,tok_sec,val_loss
281,4.036201477050781,5.7199875784162234e-06,0.9327694177627563,235582.71193504333,34.77334959221779,0.0
282,4.103973388671875,5.4269648898137885e-06,0.9328687191009521,472.7587699890137,17328.076219908882,0.0
283,3.993891954421997,5.1505083539837044e-06,0.8894340991973877,471.53496742248535,17373.04880013308,0.0
284,4.103799819946289,4.890649323880332e-06,0.9481465816497803,473.5372066497803,17299.591003539997,0.0
285,3.9088988304138184,4.647417270133835e-06,0.9585825800895691,472.06830978393555,17353.42074486944,0.0
286,3.910170316696167,4.42083977770783e-06,0.9234923124313354,472.49650955200195,17337.694214433992,0.0
287,3.892143964767456,4.210942542771041e-06,0.8877132534980774,473.80709648132324,17289.736816601093,0.0
288,4.017552375793457,4.017749369783046e-06,0.9051194787025452,473.24156761169434,17310.398241943374,0.0
289,3.9597959518432617,3.841282168794641e-06,0.9451618194580078,472.89562225341797,17323.06161127883,0.0
290,4.157414436340332,3.681560952962983e-06,0.947508692741394,474.442720413208,17266.57328173423,5.673544883728027
291,3.9570610523223877,3.538603836281981e-06,0.8978033065795898,275296.0641384125,29.757054557384635,0.0
292,4.184379577636719,3.4124270315278574e-06,1.0497996807098389,475.97432136535645,17211.012511138906,0.0
293,3.9478564262390137,3.3030448484205574e-06,0.9756823182106018,472.72491455078125,17329.31721566792,0.0
294,3.9600486755371094,3.2104696920008506e-06,0.9653003215789795,474.16234016418457,17276.783299920906,0.0
295,4.010448455810547,3.134712061223497e-06,1.0315091609954834,473.68645668029785,17294.140215473744,0.0
296,4.032184600830078,3.0757805477664857e-06,0.9159799218177795,470.9646701812744,17394.086050758113,0.0
297,4.048164367675781,3.033681835056763e-06,0.9857479929924011,478.58524322509766,17117.11783003509,0.0
298,4.049370765686035,3.008420697512154e-06,0.8966013789176941,473.6196994781494,17296.57784299561,0.0
299,4.021933078765869,2.9999999999999997e-06,0.9187939167022705,474.20740127563477,17275.141589868123,5.620957851409912
